url,更新頻度,title,description,provider,providerType,field,format,audience,purpose,scale,level,txn,priceNum,access,topics,year_since
https://www.shogakukan.co.jp/pr/neo/,手動,小学館の図鑑NEO,昆虫や恐竜、宇宙、地球など分野ごとに刊行される小学館の学習図鑑シリーズ。美しい写真と図版で解説し、DVD付きの巻もある。調べ学習や自由研究の基礎資料として長く使える。,株式会社小学館,出版社,,書籍・図鑑,未就学児|小学生,知識習得|興味喚起|探究・自由研究,1人,入門,購入（買い切り）,,,図鑑|昆虫|恐竜|調べ学習,
https://tankyugakusyu.shopro.co.jp/,月次,小学館の探究楽習,出版社系企業が提供する小学生向けオンライン探究学習。3D空間に入り込んで科学や生物のテーマの謎に迫り、専門家の話をもとに参加者どうしで対話しながら考えを深める。,株式会社小学館集英社プロダクション,EdTech,,ワークショップ,小学生,探究・自由研究|知識習得,中規模（10〜50）,入門,サブスク,,オンライン参加可,探究学習|3D空間|専門家|対話,2022
https://www.i-kahaku.jp/,週次,愛媛県総合科学博物館,自然・科学技術・産業の分野ごとに実物標本や模型を展示する四国の総合博物館。動く恐竜の展示やサイエンスショー、中高生の研究発表大会など学習の機会も設けている。,愛媛県総合科学博物館,科学館・博物館,,展示・施設イベント,全年齢,知識習得|興味喚起|探究・自由研究,大規模（50+）,入門,購入（買い切り）,,車椅子対応,恐竜|標本|サイエンスショー|愛媛,1994
https://www.scj.go.jp/ja/event/cafe.html,年次,日本学術会議 全国縦断サイエンスカフェ,研究者と市民がカフェのような場でコーヒーを飲みながら科学について語り合う対話イベント。講演会やシンポジウムとは異なる小規模で気軽な科学コミュニケーションの取り組み。,日本学術会議,自治体・公的機関,,講演・トークイベント,高校生|大学生・院生|社会人,知識習得|興味喚起,中規模（10〜50）,入門,無料,0,,サイエンスカフェ|対話|研究者|市民,
https://www.miraikan.jst.go.jp/,週次,日本科学未来館（Miraikan）,最先端の科学技術を体験展示や科学コミュニケーターとの対話で伝える国立の科学館。トーク、実演、企画展など多彩なプログラムを提供する。,科学技術振興機構（JST）,科学館・博物館,,展示・施設イベント,全年齢,知識習得|興味喚起,大規模（50+）,入門,予約（日時指定）,630,車椅子対応|手話対応|オンライン参加可,科学技術|ロボット|宇宙|対話,2001
https://www.hibikiasahori.com/,手動,朝堀響季（サイエンスイラストレーター）,自然科学分野のサイエンスイラストやカバーアートを制作するイラストレーター、研究を視覚的に伝える作品を手がける。,朝堀響季,クリエイター・YouTuber,,書籍・図鑑,大学生・院生|社会人,知識習得|興味喚起,1人,中級,要見積もり,,,サイエンスイラスト|論文カバー|研究広報|化学,2019
https://www.tohoku.ac.jp/japanese/social/relation/03/relation0304/,年次,東北大学サイエンスキャンパス,東北大学工学研究科・工学部が小中高生向けに行う体験型科学教室、大学の研究に触れながら科学のおもしろさを学べる。,東北大学,大学・研究機関,,ワークショップ,小学生|中学生|高校生,興味喚起|進路・キャリア,中規模（10〜50）,入門,予約（日時指定）,,,科学教室|工学|体験|進路,
https://www.aist.go.jp/aist_j/public/delivery_lectures/index.html,年次,産総研 出前授業「科学講座・実験教室」,産業技術総合研究所による出前授業です。研究者が学校や公共施設を訪れ、それぞれの専門分野について講義や実験教室を行い、科学技術に親しむ機会を提供している。,産業技術総合研究所,大学・研究機関,,出張授業,高校生,知識習得|進路・キャリア,中規模（10〜50）,中級,要見積もり,,,出前授業|実験教室|産総研|科学技術,
https://publications.asahi.com/original/shoseki/sv/index.html,半年,科学漫画サバイバルシリーズ（朝日新聞出版）,累計1500万部超の学習漫画。生き物・宇宙・災害・AIなど幅広い科学テーマを、手に汗握る冒険物語で描き、読むうちに理科の知識が身につく。,朝日新聞出版,出版社,,書籍・図鑑,小学生,知識習得|興味喚起,1人,入門,購入（買い切り）,1100,,学習漫画|理科|冒険|生き物,2008
https://www.city.tomakomai.hokkaido.jp/kagaku/,月次,苫小牧市科学センター,北海道苫小牧市の科学施設で、宇宙ステーション「ミール」の実物展示やプラネタリウム投影を行う。科学ふれあい教室や工作教室、サイエンス・カフェも開催している。,苫小牧市,科学館・博物館,,展示・施設イベント,全年齢,知識習得|興味喚起,中規模（10〜50）,入門,無料,0,,ミール|プラネタリウム|工作教室|苫小牧,1975
https://cocreco.kodansha.co.jp/move,月次,講談社の動く図鑑MOVE,迫力ある写真とNHKの映像を収めたDVDで学べる講談社の学習図鑑シリーズ。動物や恐竜、宇宙など幅広いテーマを扱い、映像と誌面の両方から子どもの好奇心を引き出す。,株式会社講談社,出版社,,書籍・図鑑,未就学児|小学生,知識習得|興味喚起,1人,入門,購入（買い切り）,,,図鑑|映像|生きもの|恐竜,
https://otepia.kochi.jp/science/,月次,高知みらい科学館,高知市の複合施設オーテピア内にある科学館。プラネタリウムと常設展示に加え、実験・体験プログラムやサイエンスクラブ、星空観望会を通じて科学に親しむ場を提供する。,高知市,科学館・博物館,,展示・施設イベント,全年齢,知識習得|興味喚起,中規模（10〜50）,入門,予約（日時指定）,,,プラネタリウム|実験|星空観望会|高知,2018
https://www.k-kagaku.jp/,週次,鹿児島市立科学館,鹿児島市の科学館で、一千万個の星を映すプラネタリウムと大型映写機のドームシネマを備える。桜島やロケットを題材に、自然界の法則や宇宙をわかりやすく紹介する。,公益財団法人かごしま教育文化振興財団,科学館・博物館,,展示・施設イベント,全年齢,知識習得|興味喚起,大規模（50+）,入門,購入（買い切り）,,,プラネタリウム|桜島|ロケット|鹿児島,1990
